YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
2007,65,05,09,11,21,22,37,32
2007,66,01,04,15,34,44,47,07
2007,67,01,06,09,36,37,48,13
2007,68,07,30,31,41,45,47,04
2007,69,03,19,21,29,33,41,46
2007,70,03,15,18,19,28,37,30
2007,71,04,08,11,12,20,32,47
2007,72,01,05,11,26,43,45,22
2007,73,10,24,27,28,31,38,23
2007,74,02,17,24,32,35,47,34
2007,75,04,15,38,40,41,46,33
2007,76,01,04,10,18,37,44,20
2007,77,16,22,35,36,45,48,32
2007,78,14,23,25,26,35,38,21
2007,79,04,08,10,15,35,45,16
2007,80,12,13,17,24,31,43,49
2007,81,06,16,17,18,22,49,33
2007,82,10,19,24,30,45,49,34
2007,83,05,10,12,13,16,42,41
2007,84,01,26,27,36,42,45,12
2007,85,05,09,18,40,43,45,17
2007,86,16,26,30,36,41,49,13
2007,87,13,22,28,32,37,46,17
2007,88,18,21,29,30,31,38,34
2007,89,03,04,21,43,47,48,07
2007,90,08,22,29,35,40,41,06
2007,91,01,14,26,32,45,48,46
2007,92,03,04,05,12,17,44,37
2007,93,06,09,35,38,43,44,41
2007,94,07,09,12,27,29,40,05
2007,95,14,16,18,26,30,35,10
2007,96,14,18,22,31,35,40,46
2007,97,10,13,22,33,36,48,31
2007,98,10,19,20,28,37,43,06
2007,99,06,20,23,42,44,45,13
2007,100,04,09,20,27,37,43,07
2007,101,03,04,13,23,34,39,37
2007,102,02,06,16,38,39,44,15
2007,103,06,28,38,44,45,49,34
2007,104,04,12,18,35,40,44,38
2007,105,01,03,14,31,34,35,16
2007,106,14,23,26,35,36,44,05
2007,107,08,14,15,25,32,38,11
2007,108,06,07,08,17,24,27,38
2007,109,10,12,24,37,41,43,17
2007,110,06,11,13,28,40,41,49
2007,111,05,06,24,44,48,49,45
2007,112,02,08,16,24,25,34,40
2007,113,06,09,17,23,34,45,02
2007,114,35,41,42,44,47,49,48
2007,115,10,21,30,34,37,43,17
2007,116,06,14,28,29,37,38,12
2007,117,07,20,25,33,38,45,26
2007,118,09,10,16,23,32,49,19
2007,119,12,19,23,26,33,42,27
2007,120,23,24,25,27,43,45,11
2007,121,06,10,11,14,31,40,49
2007,122,01,02,37,39,47,48,34
2007,123,04,14,18,19,30,42,34
2007,124,06,13,21,29,31,37,25
2007,125,04,14,31,35,42,49,01
2007,126,02,27,30,35,43,46,36
2007,127,12,19,31,41,42,47,13
2007,128,05,09,12,18,24,43,07
2007,129,04,13,25,27,40,47,45
2007,130,06,14,18,28,30,37,21
2007,131,01,06,08,15,41,43,02
2007,132,02,06,15,30,38,42,29
2007,133,12,16,18,27,41,45,29
2007,134,01,04,06,20,25,32,43
2007,135,06,13,14,22,30,44,26
2007,136,01,12,29,39,40,48,41
2007,137,05,19,25,32,40,42,04
2007,138,07,25,27,33,35,45,06
2007,139,10,13,19,27,43,48,08
2007,140,18,25,29,30,32,35,39
2007,141,18,23,26,28,30,45,15
2007,142,05,26,33,38,39,46,47
2007,143,09,14,35,38,41,42,40
2007,144,16,18,24,35,40,41,47
2007,145,05,07,15,18,23,42,10
2007,146,01,17,23,25,40,44,26
2007,147,01,02,06,19,24,40,44
2007,148,01,09,17,28,42,46,32
2007,149,01,02,21,30,44,46,33
2007,150,07,17,37,38,40,48,43
2007,151,06,12,16,33,41,48,08
2007,152,15,16,21,23,37,45,04
